#Position (bp)	Coverage	Std
6.068515305E8	4.179476223261099	31.193176875985397
6.087348725E8	4.071817504305365	95.53448655332797
6.120861505E8	2.8443718666073394	39.620282442301374
6.150565535E8	2.177998750760077	22.602334188466134
6.169398955E8	3.3735377335387886	33.707187865066594
6.194423305E8	0.5460178272301328	7.3748229754364205
6.213256725E8	5.528136781271869	183.63830788447154
6.2231967E8	2.429611188410517	19.54365774228873
6.24203012E8	9.863306556527814	457.61824725256736
6.271528865E8	3.0089394278893584	40.57974175565307
6.306976955E8	3.054104595517094	25.518953924994797
6.325810375E8	2.4547335211267605	22.93722603167543
6.346862545E8	2.596178229976287	18.555605368906505
6.371886395E8	2.720802916760225	31.423171189452997
6.390719815E8	3.1494239100086294	33.99680179744477
6.422196225E8	2.8231670084350053	19.596005035392402
6.459863065E8	2.595767258416156	28.017450513728537
6.479243085E8	1.2094127332601536	9.736444600455483
6.498076505E8	2.615292872134138	35.70222426250593
6.528595015E8	2.6857923966352972	17.47228468924011
6.547428435E8	1.6659178730423692	14.940108652172189
6.56251923E8	1.8126201177632637	18.329872444238617
6.58135265E8	2.931404616334223	26.57590309651214
6.59475168E8	1.9002430700483686	15.53191801746281
6.599226355E8	1.8550070422535212	11.227492822105145
6.604039105E8	2.9460747181489944	22.574839158974534
6.61839785E8	3.7775550691022564	64.58945189499438
6.648197265E8	2.9358294988377045	40.284795980256504
6.681355135E8	3.405027767209212	43.99282441706355
6.700188555E8	2.3563130825887066	15.811243405320715
6.715351135E8	2.5373483729928163	19.312982063796344
6.728611785E8	2.17680396158095	12.467926123888256
6.736791595E8	3.344133168962652	35.69376437468471
6.745003555E8	5.655991042706285	88.8423189831677
6.75816132E8	1.935060119835624	13.276087947364747
6.77435555E8	3.2120054865914156	61.38172375187245
6.798864625E8	2.6738802617899458	30.595351545636348
6.818510355E8	1.2846634905393262	15.324297990423961
6.837343775E8	1.8338917525058112	12.980103111747887
6.874198305E8	2.8590702060486093	35.50797629643208
6.90340413E8	2.6079751995800393	23.494245892894345
6.92223755E8	3.536933807586915	50.97796562054316
6.934782645E8	0.8561891539832717	6.211082138501937
6.947381725E8	2.6098854961832063	20.9604429187871
6.962131065E8	3.2662318705749125	35.332582184170185
6.987198825E8	3.63733007600319	44.07222231067686
7.024865665E8	4.2749832478647	29.756342202125783
7.046052905E8	2.8543601464852877	63.466093594564306
7.04962553E8	3.1352882536582967	62.48420524818731
7.06585573E8	2.7917528650734993	24.952658585452514
7.081116525E8	1.628568564554932	5.203256413586907
7.100199345E8	1.935657729716642	33.88750737015735
7.13064809E8	2.900202964617865	24.926901994770827
7.14948151E8	3.4374159664011072	82.42558417589525
7.16414329E8	2.9261877685581807	32.720096894677205
7.18297671E8	1.571553684084836	18.730080238099305
7.213199865E8	3.3935955338966584	23.565943128604214
7.250866705E8	1.7069653307790087	22.099345025302856
7.27711855E8	0.37879671224013184	3.858435692224129
7.29595197E8	2.995777483914798	58.723103674159695
7.326200385E8	2.337364642215806	29.49843473243799
7.35474039E8	0.7385388372944759	7.0234788634783145
7.37357381E8	3.1271815476011127	28.643511221783648
7.401534065E8	2.324781956755597	27.29681808088673
7.42275044E8	1.467167865108657	12.28733981376202
7.44158386E8	5.814791557563875	1186.5117351079653
7.471764995E8	2.9831854527127954	25.393828510602283
7.490598415E8	3.8149909362598597	32.63514851390024
7.514534585E8	2.436363655671673	28.448379832965422
7.552201425E8	2.5149640904307344	31.6235714796967
7.578793465E8	2.544468603952765	106.50529675430471
7.597626885E8	2.4337161844909163	21.974550971517633
7.627535105E8	2.7558669641520233	40.705953738520634
7.654055305E8	1.2629865821579387	12.089197930821149
7.672888725E8	0.999117671334142	7.393637838072359
7.702868785E8	2.959289921851687	41.805317523270084
7.739557755E8	2.7318186782260976	22.56879497680809
7.758391175E8	0.33130170677083864	2.5306349047537915
7.769674385E8	2.7046584586243636	47.1567262378231
7.788507805E8	1.872539305447416	40.51179297903822
7.815869305E8	2.948378733124414	82.20212444187422
7.851199655E8	3.4214593260685473	80.73952469196828
7.870033075E8	1.8622634806911222	46.754316067088645
7.891202985E8	3.0822766125324024	41.67838559800537
7.912526495E8	2.9425221578336527	22.20965654161299
7.931359915E8	2.4644839821505165	21.979280140030646
7.961114915E8	3.158984675286523	35.00461142614441
7.979948335E8	1.861324295660995	26.032681043576652
8.004203505E8	3.5028059162913587	141.81366649195328
8.041870345E8	2.956034538602123	18.75526198609478
8.079537185E8	2.9649896301362153	67.23254036461995
8.104424105E8	3.661315767737672	58.99942747509251
8.123257525E8	2.804562156883611	35.61693743188052
8.14765446E8	3.7571054182162973	52.947451807242615
8.16648788E8	2.6665673559064382	35.88984091291678
8.192537705E8	4.205699230410621	116.77229696619213
8.230204545E8	2.7333766251695124	29.32018163570207
8.267871385E8	2.2910018467171653	18.119537386119685
8.29050486E8	2.6447393524567406	19.66790438857264
8.30933828E8	3.8059599430998983	74.73506874413606
8.343205065E8	2.7928820150562137	28.802221428993793
8.380871905E8	3.1252839367464857	40.833384327829336
8.417711155E8	2.4285925725167905	37.26917911798962
8.436544575E8	3.947884822194565	18.484817417802365
8.456205585E8	3.2000276635895126	30.645274136657434
8.48102355E8	2.3441038541777193	20.89378771666105
8.49985697E8	4.615195104629783	23.845054875617052
8.531539265E8	3.0964423880527274	30.225769936023475
8.569206105E8	2.9375580749539916	45.478550699849436
8.597303395E8	1.2730926707736616	7.811522495564701
8.60838373E8	5.4288329254898935	141.57385113931517
8.61795328E8	3.3528879149396658	73.22914248897719
8.644539785E8	3.754154582651478	86.07107498886188
8.6714817E8	4.4548852777241645	148.87607994835847
8.69031512E8	2.00356039785826	36.86375088923106
8.719873465E8	2.8804152405670345	66.87789086040605
8.757540305E8	3.3203082605283587	131.27443118970248
8.795207145E8	3.307033454359325	154.45381237814885
8.83064038E8	2.8168133199074807	34.933454194092896
8.8494738E8	1.6339840750714651	13.656653012634381
8.870540825E8	3.3685143218809968	208.60863574801635
8.908207665E8	2.3261985874047304	29.647712690181457
8.94093564E8	2.54729028745433	25.012364787054853
8.956153455E8	4.585614316158578	31.986706318000518
8.96109232E8	3.8072010078534575	19.823310788564577
8.97100687E8	2.1844531107987133	28.731118239661395
8.98984029E8	2.084928168112346	15.265455677771826
9.021208185E8	2.4124107570478435	24.347659820959525
9.058875025E8	1.9140063249266464	17.98028273545628
9.096541865E8	3.0509737477314265	30.805469146073815
9.134208705E8	2.4014658516615675	16.680541279857966
9.16819397E8	2.61672819382722	19.428072140945446
9.18702739E8	1.6423269932026374	31.556411482526165
9.209542385E8	3.6405610345863897	95.01346782920682
9.24115581E8	2.954752365120358	20.76896165558751
9.25998923E8	2.219083773374203	12.134782370252827
9.266727335E8	2.452540565803502	11.331344281040524
9.285560755E8	2.893003532478581	22.732568664774508
9.322542905E8	3.115438937803118	93.24395193198326
9.360209745E8	2.603263241620481	35.000864482185115
9.397876585E8	2.319654369732104	23.700641631915108
9.424939575E8	2.945506265819478	20.730138828458102
9.443772995E8	8.090667540563098	380.26916698228797
9.45823489E8	2.810197911118196	14.773615614630113
9.47706831E8	2.547066434062586	18.12564986859835
9.507062095E8	2.3280620252077284	17.548418667165823
9.525895515E8	3.622053415325255	50.93258366018002
9.548543945E8	3.0133292306973454	23.92006457206072
9.586210785E8	3.634796813324399	80.38825023162669
9.623877625E8	2.516559923795041	29.31287510208267
9.661544465E8	3.127924986539885	44.87522329290505
9.685246195E8	2.4621850293017493	21.995839678815013
9.700480895E8	1.5679412022893215	11.15905119811601
9.714446005E8	1.7764080006224436	11.98920421210704
9.718634975E8	0.07986446421008048	0.8204811555158009
9.737468395E8	2.62282185606997	25.61619963744133
9.774544985E8	3.004809535389749	80.0107118071228
9.812211825E8	3.4479706819048266	147.81114327777226
9.83105542E8	0.5931203931203931	1.2376167951734218
9.834553125E8	1.5579894653235957	8.14301408253029
9.85337637E8	1.9132313035290496	25.610336890876948
9.876671945E8	2.526851602917639	37.18086079334141
9.890351805E8	2.2541031468531467	16.081816519051806
9.901225365E8	1.3099139235790405	8.88919876299597
9.925212345E8	1.408058387695915	25.132428531158595
9.957658785E8	2.1787997813857616	21.931470401622335
9.973638575E8	2.3433983868309975	35.04343909337505
9.978858975E8	1.699645714405862	9.810996283217174
9.983728775E8	2.189773183808905	13.610922195561724
9.990314945E8	3.4079682713347923	61.2618009888207
1.0007132195E9	2.3026356937271633	14.858941916970888
1.003790889E9	3.034076843639947	32.276123904903805
1.005674231E9	3.2510568303314415	11.953261090386944
1.0075879705E9	2.112954524457056	21.51019973779876
1.01039704E9	2.199716439232928	19.832682038741734
1.012280382E9	6.443357948318452	445.1044350751243
1.0151213385E9	2.7136693707250195	59.46958489757864
1.018238724E9	0.8722030463269731	14.327779912490932
1.020122066E9	1.7107794026938303	12.570334022129899
1.0226547065E9	2.885527694916802	22.192952402402476
1.0264213905E9	2.060599986619531	24.73017904230554
1.0301880745E9	2.798563404840969	34.31314707352891
1.0339547585E9	2.9815622972354463	62.46952692655148
1.0370261005E9	2.2676645622895624	17.448527971350575
1.0389094425E9	3.167318384334615	39.941040809086395
1.0414881265E9	2.1731281413572257	14.499097980366425
1.0433834215E9	1.218606207646616	4.842987739345777
1.0452667635E9	3.5900213691541416	181.69267047393447
1.0490214945E9	2.918459047799072	26.35594988310955
1.0527881785E9	2.526289436544186	21.590675537398884
1.0565548625E9	2.4318740303141966	26.481319591323107
1.0603215465E9	2.482410257935096	30.59130048551081
1.064026092E9	3.151894887089773	35.210897199000705
1.065909434E9	3.103808427947247	26.47045116342477
1.066430379E9	2.4134466272818718	15.209376007623018
1.068313721E9	2.138068163271466	29.628245460193963
1.0698941215E9	0.010669489622429666	0.2849196827386759
1.0712999975E9	0.9953924405465232	6.917230120283818
1.0730274745E9	1.0597079163751975	13.321475729009816
1.0753882825E9	4.323727182848362	79.63122433245086
1.0778226E9	5.652444618680867	593.6082787231313
1.079705942E9	3.3822724453069033	28.618212582052013
1.0829216505E9	1.6499289560791401	27.4716095352307
1.0853788625E9	0.8698363740916932	8.356587068956925
1.0866432905E9	1.1703680212234164	7.0849682886372385
1.0879527625E9	2.0304606132677563	17.408741492026408
1.0898651325E9	3.0533129847478384	30.259807859202976
1.0915730595E9	2.4778898885567386	20.651226942701726
1.0921629455E9	1.7160647607103154	9.90648001096075
1.0942217025E9	2.8752401316383325	42.92311138766729
1.0979883865E9	2.2632636557778674	19.21318168542033
1.1003286295E9	0.9621613872589467	4.2973670808036415
1.1022119715E9	2.465394292508418	18.305020310315285
1.1055217545E9	2.2873185008352173	19.49558268541899
1.108075334E9	1.942021298420336	13.726986920022178
1.109958676E9	3.708524698408093	87.93427777142466
1.1130551225E9	2.4207077100176178	21.526230186575745
1.1168194585E9	2.0126893015076073	54.67764125440597
1.1187028005E9	0.03215502555366269	0.1793182242653063
1.1198641195E9	2.0620257107382325	24.187991198377635
1.1217474615E9	2.7906783954630985	17.460128331288306
1.123412222E9	2.5991123890685723	32.921100697061576
1.125295564E9	2.2470734209835594	35.400836003206024
1.1281218585E9	3.023553077454865	82.83418698697808
1.1318885425E9	1.7674577957694353	14.819037494566459
1.13411238E9	2.5510087504827523	13.604775863592367
1.1355781975E9	3.82047804983818	48.42069628162694
1.137121044E9	2.491302905577996	22.85324745919221
1.13840769E9	1.639602172998827	12.618213307830915
1.140291032E9	2.361247874599261	12.783423599526383
1.1431885945E9	2.8222866585038724	20.291017386357005
1.146229175E9	2.838969667877451	51.483925197665314
1.1475237E9	2.5000819454207077	14.137768148469917
1.1482498035E9	3.7101204618752517	86.7446878669844
1.1507219625E9	4.705626221897032	199.29687650382877
1.1531187805E9	1.469388053190412	15.655886870321252
1.154779049E9	1.434294347059298	10.859864814159007
1.156148915E9	1.1097082351780916	5.550217278088484
1.1582553305E9	3.1369050337113493	44.678445144014695
1.1620220145E9	1.1527890314133067	13.683356497155694
1.165006056E9	0.9809707372448156	25.376587315457577
1.166889398E9	1.8530274039551902	56.32091083174609
1.1693783385E9	2.2525868869329977	18.602684144061566
1.1712616805E9	5.318739974243691	41.63789099587751
1.1733220665E9	2.9784606300926755	63.72857552662108
1.1770887505E9	2.656571403388232	33.58022665010143
1.1808554345E9	4.402158768826904	248.84204745197744
1.18295572E9	4.570968938917276	77.59255824714045
1.184839062E9	3.788934639583509	66.06288749662171
1.1871227565E9	2.3337742347269383	13.570665388957108
1.1890060985E9	2.308976135148328	16.398016784011794
1.1921554865E9	2.694586272700338	28.647417267522947
1.194208376E9	0.9498164231262626	2.576045527065347
1.196091718E9	2.90879332382033	23.02614329311528
1.1996888545E9	3.709732220701285	100.03671733266954
1.2034555385E9	2.8510419244088436	23.143088145464006
1.205964286E9	3.0386437279493066	29.305420740438425
1.207847628E9	2.8219015824725653	21.687894943811035
1.2109889065E9	3.5180816867037428	247.04083460922143
1.2143429055E9	2.1551286261854394	18.7015101805831
1.2162262475E9	3.527322291820638	129.98054443453216
1.216801628E9	6.354662544446527	58.150920858577855
1.2172147425E9	2.0292110422931167	14.636448607764358
1.217698548E9	3.0086037538589423	36.27217541473007
1.219147923E9	9.521394322396963	48.65828677946364
1.220384764E9	0.9176837309675099	4.447075178200913
1.2222889585E9	2.79379475421883	24.106878590271904
1.2246821905E9	2.2233393477024457	16.843477023267628
1.2265655325E9	2.7893868879291013	21.860584458903375
1.2298223265E9	3.4342947271393087	43.862175256174716
1.2319288975E9	3.798014594877906	22.218184858828664
1.232929972E9	2.8839107509139024	16.669690767545838
1.234590085E9	2.7418611702233164	29.508243842131503
1.2357352285E9	1.7638468327272174	7.66806885001802
1.2376185705E9	2.346273849621035	30.580049485898716
1.2411223785E9	1.6039030616850258	24.01066921102767
1.24369572E9	0.024248568296063984	0.5829356862965085
1.245579062E9	2.293619392588465	22.66162199456216
1.2486557465E9	2.9896412866064686	38.498837600719376
1.2524224305E9	3.0228033463916804	40.719571294771434
1.2558304725E9	3.179596314028989	33.88507962759034
1.2577138145E9	3.467555389497047	22.788972174011395
1.2599557985E9	2.5306144608892067	24.143900026162747
1.2637224825E9	5.590794449441471	56.322496578448614
1.266399777E9	2.9847264162528613	50.022239010923805
1.268283119E9	4.167878430992771	142.13645784207273
1.2702648215E9	3.11040800705582	22.802686337108454
1.2721481635E9	2.8193619964703354	22.28348307619664
1.2750225345E9	3.4525322538338763	34.06044880557852
1.2787892185E9	3.5086516416030653	42.53993073189734
1.2825559025E9	2.227142494565512	17.146511097560822
1.2863225865E9	3.1012484721309246	53.27092449068901
1.2900892705E9	2.1144940748945227	14.902340802802353
1.292905651E9	5.0012052021433195	126.54785732733644
1.294788993E9	1.9127894404261376	12.954767170155694
1.2976226385E9	2.105878539319996	21.96136024554317
1.3007819595E9	2.6021172762247655	33.67994891546577
1.3026653015E9	2.8924555825758236	14.406351187682299
1.3051560065E9	2.8683189245500817	44.95715238205888
1.308125637E9	2.2555670063707756	20.55755011317227
1.3099530335E9	1.8627271598741344	24.133227703594823
1.310750087E9	8.014603498047206	53.491975171134676
1.311716273E9	2.737170560967129	68.75482268186276
1.313599615E9	1.0860994459468	17.293232754519757
1.3164560585E9	2.856617650963022	30.822487124444454
1.3183475355E9	3.8602950215119853	14.670901169274615
1.318611917E9	2.5291974719654706	17.605595490732863
1.320487124E9	3.393654446788541	44.37628320220146
1.3221606575E9	3.42982793689187	22.15345826873992
1.3240439995E9	1.2517431124433978	40.657984259092075
1.3260730735E9	2.684583510147026	23.717879170925904
1.3279564155E9	0.015221590493851293	0.4091825576247553
1.3315227945E9	0.02625173760262342	0.4600633847987892
1.3352894785E9	0.09995555772663701	2.111678507022231
1.3390561625E9	0.1245891611826211	1.723727117793558
1.341349871E9	13.61445561467615	832.781584273753
1.343233213E9	1.1528331598183406	15.434690125975852
1.3465895305E9	0.5227244971970041	13.607090717412106
1.350223075E9	0.8539788967276644	66.0165741523284
1.352106417E9	1.9963421824477334	17.533781578583028
1.3541228985E9	1.6642797749957257	15.779852921139476
1.3578895825E9	0.3699734302107636	4.9866308606170415
1.359988153E9	0.40382663076683617	3.6090935925321146
1.361871495E9	0.04193449666344646	0.6922215194389604
1.3654229505E9	0.07090294805723017	5.648516892832656
1.367348837E9	0.5411510300978974	2.9100440996397605
1.369232179E9	0.8450573732308958	7.8982633240251925
1.3724826175E9	0.20886736410192383	3.617839012971266
1.3743659595E9	0.7945708368781151	10.305651508552037
1.3767230025E9	0.029369864846639643	1.1871328484012245
1.37900384E9	0.02658520662498066	0.47232198775454426
1.380887182E9	0.32246769770632433	17.06463740962325
1.383457576E9	0.009787492018560736	0.21070342833019587
